vaccine_uptake,unmitigated_reproduction_rate,strategy,vaccinate_kids,vaccinated_infected_arrivals,week,percentile_50th,percentile_95th,percentile_5th,borders_open
50% Vaccinated,4.5,ME_ME_LS,0,12.5,78,3552.0,6912.0,1435.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,79,3424.0,9753.6,1357.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,80,3712.0,9740.8,1325.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,81,3328.0,7465.6,1307.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,82,3200.0,7875.2,1127.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,83,3072.0,5897.6,908.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,84,2688.0,4614.4,736.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,85,2400.0,4227.2,621.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,86,2016.0,3993.6,576.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,87,1792.0,4560.0,528.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,88,1568.0,4422.4,495.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,89,1952.0,4233.6,446.4,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,90,1760.0,4166.4,432.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,91,1984.0,4736.0,478.4,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,92,2288.0,4614.4,448.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,93,2272.0,5254.4,543.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,94,2240.0,5110.4,645.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,95,2304.0,5763.2,707.8,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,96,2592.0,6044.8,752.0,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,97,2464.0,8115.2,989.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,98,2656.0,7475.2,927.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,99,2688.0,6611.2,910.4,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,100,2688.0,6534.4,920.8,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,101,2784.0,7120.0,893.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,102,2656.0,6403.2,893.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,103,2912.0,5187.2,847.2,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,104,2592.0,5398.4,781.6,1
50% Vaccinated,4.5,ME_ME_LS,0,12.5,105,320.0,960.0,64.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,1,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,2,0.0,1.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,3,0.0,3.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,4,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,5,0.0,10.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,6,0.0,17.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,7,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,8,0.0,24.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,9,0.0,26.4,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,10,0.0,31.6,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,11,0.0,33.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,12,0.0,37.35,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,13,0.0,40.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,14,0.0,37.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,15,0.0,27.85,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,16,0.0,25.7,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,17,0.0,30.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,18,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,19,0.0,33.25,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,20,0.0,29.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,21,0.0,37.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,22,0.0,23.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,23,0.0,25.65,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,24,0.0,33.2,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,25,0.0,26.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,26,0.0,25.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,27,0.0,22.2,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,28,0.0,16.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,29,0.0,17.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,30,0.0,13.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,31,0.0,13.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,32,0.0,11.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,33,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,34,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,35,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,36,0.0,10.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,37,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,38,0.0,9.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,39,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,40,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,41,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,42,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,43,0.0,6.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,44,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,45,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,46,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,47,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,48,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,49,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,50,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,51,0.0,8.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,52,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,12.5,53,103.0,111.0,97.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,54,212.0,262.15,173.9,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,55,410.0,508.4,307.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,56,628.0,964.8,443.8,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,57,1036.0,1488.0,691.8,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,58,1400.0,2096.8,988.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,59,1776.0,3852.8,1023.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,60,2696.0,4549.6,1308.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,61,3008.0,5318.4,1469.6,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,62,3264.0,5705.6,1488.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,63,2976.0,4995.2,1486.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,64,2784.0,4352.0,1340.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,65,2432.0,4288.0,1081.6,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,66,2112.0,3712.0,986.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,67,1760.0,3532.8,735.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,68,1464.0,3212.8,650.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,69,1280.0,2752.0,540.8,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,70,1152.0,2576.0,478.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,71,1024.0,2560.0,499.8,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,72,1056.0,2697.6,431.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,73,1016.0,2560.0,494.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,74,1080.0,3206.4,480.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,75,1120.0,3615.2,485.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,76,1264.0,4102.4,509.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,77,1368.0,4416.0,590.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,78,1408.0,3968.0,639.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,79,1640.0,4364.8,641.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,80,1768.0,4456.0,715.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,81,1992.0,5001.6,623.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,82,2064.0,4995.2,639.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,83,2016.0,5462.4,592.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,84,2080.0,5120.0,672.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,85,1928.0,4377.6,655.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,86,1728.0,4489.6,687.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,87,1728.0,4480.0,667.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,88,1552.0,3904.0,623.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,89,1504.0,3520.0,559.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,90,1424.0,3779.2,590.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,91,1424.0,3907.2,535.8,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,92,1232.0,4236.8,510.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,93,1232.0,4480.0,463.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,94,1312.0,4384.0,559.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,95,1352.0,4236.8,494.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,96,1408.0,4355.2,526.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,97,1336.0,4099.2,607.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,98,1488.0,4745.6,656.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,99,1504.0,4547.2,590.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,100,1424.0,4035.2,528.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,101,1536.0,4166.4,508.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,102,1504.0,4236.8,478.4,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,103,1624.0,4614.4,464.0,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,104,1624.0,5248.0,487.2,1
70% Vaccinated,4.5,ME_ME_LS,0,12.5,105,224.0,960.0,51.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,0,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,1,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,2,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,3,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,4,0.0,6.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,5,0.0,10.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,6,0.0,16.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,7,0.0,13.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,8,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,9,0.0,22.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,10,0.0,25.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,11,0.0,24.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,12,0.0,23.2,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,13,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,14,0.0,25.7,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,15,0.0,30.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,16,0.0,23.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,17,0.0,23.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,18,0.0,23.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,19,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,20,0.0,21.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,21,0.0,17.2,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,22,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,23,0.0,15.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,24,0.0,13.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,25,0.0,8.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,26,0.0,5.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,27,0.0,5.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,28,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,29,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,30,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,31,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,32,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,33,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,34,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,35,0.0,2.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,36,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,37,0.0,4.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,38,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,39,0.0,4.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,40,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,41,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,42,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,43,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,44,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,45,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,46,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,47,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,48,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,49,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,50,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,51,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,52,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,12.5,53,99.0,104.05,92.95,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,54,168.5,210.2,148.95,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,55,278.0,364.0,199.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,56,342.0,476.2,248.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,57,406.0,696.6,311.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,58,428.0,916.0,339.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,59,490.0,1060.8,315.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,60,544.0,1186.4,323.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,61,616.0,1360.8,300.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,62,658.0,1345.6,307.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,63,720.0,1416.0,303.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,64,664.0,1444.0,299.2,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,65,632.0,1410.4,295.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,66,696.0,1392.8,287.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,67,672.0,1424.8,288.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,68,632.0,1409.6,287.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,69,616.0,1523.2,279.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,70,680.0,1474.4,291.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,71,680.0,1458.4,279.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,72,696.0,1408.8,267.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,73,640.0,1440.0,295.2,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,74,672.0,1387.2,284.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,75,704.0,1412.0,275.2,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,76,640.0,1312.0,283.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,77,616.0,1234.4,279.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,78,616.0,1174.4,279.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,79,592.0,1121.6,292.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,80,568.0,1232.0,267.4,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,81,616.0,1200.8,312.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,82,608.0,1216.8,319.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,83,648.0,1316.0,287.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,84,664.0,1217.6,307.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,85,680.0,1233.6,308.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,86,600.0,1200.0,295.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,87,616.0,1219.2,275.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,88,592.0,1281.6,280.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,89,600.0,1296.8,291.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,90,680.0,1217.6,288.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,91,632.0,1393.6,287.4,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,92,640.0,1281.6,291.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,93,600.0,1297.6,283.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,94,664.0,1233.6,286.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,95,632.0,1216.0,280.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,96,664.0,1264.0,295.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,97,656.0,1313.6,264.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,98,720.0,1312.8,274.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,99,648.0,1282.4,291.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,100,712.0,1249.6,283.2,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,101,688.0,1312.8,282.8,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,102,600.0,1234.4,275.6,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,103,560.0,1296.8,280.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,104,560.0,1297.6,280.0,1
90% Vaccinated,4.5,ME_ME_LS,0,12.5,105,68.0,240.8,28.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,0,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,1,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,2,0.0,1.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,3,0.0,3.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,4,0.0,7.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,5,0.0,9.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,6,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,7,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,8,0.0,22.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,9,0.0,27.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,10,0.0,34.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,11,0.0,39.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,12,0.0,44.25,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,13,0.0,54.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,14,0.0,48.2,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,15,0.0,49.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,16,1.0,51.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,17,0.0,48.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,18,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,19,1.0,51.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,20,0.0,45.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,21,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,22,0.5,47.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,23,0.5,45.4,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,24,1.0,44.35,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,25,0.5,45.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,26,1.0,49.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,27,1.0,38.2,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,28,0.5,43.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,29,1.0,38.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,30,1.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,31,0.0,37.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,32,0.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,33,0.0,28.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,34,0.0,32.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,35,0.0,37.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,36,0.0,34.25,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,37,0.0,26.4,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,38,0.0,23.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,39,0.0,22.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,40,0.0,20.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,41,0.0,22.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,42,0.0,17.55,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,43,0.0,18.4,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,44,0.0,15.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,45,0.0,15.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,46,0.0,17.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,47,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,48,0.0,14.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,49,0.0,17.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,50,0.0,14.25,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,51,0.0,18.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,52,0.0,17.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,1,0.02,53,0.0,17.3,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,54,0.0,20.05,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,55,1.0,25.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,56,1.0,26.2,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,57,1.0,34.25,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,58,1.0,57.05,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,59,1.0,60.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,60,2.0,75.75,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,61,2.0,103.9,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,62,2.0,175.5,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,63,2.0,245.4,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,64,3.0,269.4,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,65,3.0,337.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,66,4.0,431.8,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,67,4.0,695.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,68,3.5,1251.2,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,69,4.0,1877.6,0.0,1
50% Vaccinated,4.5,ME_ME_LS,1,0.02,70,4.0,3072.0,0.0,1
