"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
75,75,90,"Tight Suppression",0,3.75,2000,0.672016251599416
90,75,90,"Tight Suppression",0,3.75,2000,0.422210345976055
50,90,90,"Tight Suppression",0,3.75,2000,0.845047570066527
75,90,90,"Tight Suppression",0,3.75,2000,0.656365170842037
90,90,90,"Tight Suppression",0,3.75,2000,0.274952182546258
50,50,60,"Moderate Elimination",0,3.75,2000,0.305734062567353
75,50,60,"Moderate Elimination",0,3.75,2000,0.840615083230659
90,50,60,"Moderate Elimination",0,3.75,2000,0.0207666254136711
50,75,60,"Moderate Elimination",0,3.75,2000,0.472349341725931
75,75,60,"Moderate Elimination",0,3.75,2000,0.318075314164162
90,75,60,"Moderate Elimination",0,3.75,2000,0.750757708214223
50,90,60,"Moderate Elimination",0,3.75,2000,0.163382427534088
75,90,60,"Moderate Elimination",0,3.75,2000,0.112810849444941
90,90,60,"Moderate Elimination",0,3.75,2000,0.316886203363538
50,50,75,"Moderate Elimination",0,3.75,2000,0.650500552495942
75,50,75,"Moderate Elimination",0,3.75,2000,0.908640770707279
90,50,75,"Moderate Elimination",0,3.75,2000,0.203954960918054
50,75,75,"Moderate Elimination",0,3.75,2000,0.902034228667617
75,75,75,"Moderate Elimination",0,3.75,2000,0.121812104480341
90,75,75,"Moderate Elimination",0,3.75,2000,0.832291337428614
50,90,75,"Moderate Elimination",0,3.75,2000,0.991733245318756
75,90,75,"Moderate Elimination",0,3.75,2000,0.787712162127718
90,90,75,"Moderate Elimination",0,3.75,2000,0.116827643476427
50,50,90,"Moderate Elimination",0,3.75,2000,0.913197212852538
75,50,90,"Moderate Elimination",0,3.75,2000,0.868260444374755
90,50,90,"Moderate Elimination",0,3.75,2000,0.209188933717087
50,75,90,"Moderate Elimination",0,3.75,2000,0.780029146932065
75,75,90,"Moderate Elimination",0,3.75,2000,0.809518370078877
90,75,90,"Moderate Elimination",0,3.75,2000,0.216932848794386
50,90,90,"Moderate Elimination",0,3.75,2000,0.64909094851464
75,90,90,"Moderate Elimination",0,3.75,2000,0.856154644396156
90,90,90,"Moderate Elimination",0,3.75,2000,0.971473431447521
50,50,60,"Aggressive Elimination",0,3.75,2000,0.402915702434257
75,50,60,"Aggressive Elimination",0,3.75,2000,0.785039194161072
90,50,60,"Aggressive Elimination",0,3.75,2000,0.0502625741064548
50,75,60,"Aggressive Elimination",0,3.75,2000,0.723816354526207
75,75,60,"Aggressive Elimination",0,3.75,2000,0.824664866086096
90,75,60,"Aggressive Elimination",0,3.75,2000,0.323057075496763
50,90,60,"Aggressive Elimination",0,3.75,2000,0.813586575910449
75,90,60,"Aggressive Elimination",0,3.75,2000,0.821662747068331
90,90,60,"Aggressive Elimination",0,3.75,2000,0.726894602645189
50,50,75,"Aggressive Elimination",0,3.75,2000,0.945975272217765
75,50,75,"Aggressive Elimination",0,3.75,2000,0.474704359425232
90,50,75,"Aggressive Elimination",0,3.75,2000,0.414489082526416
50,75,75,"Aggressive Elimination",0,3.75,2000,0.198100154520944
75,75,75,"Aggressive Elimination",0,3.75,2000,0.601986525347456
90,75,75,"Aggressive Elimination",0,3.75,2000,0.618589749792591
50,90,75,"Aggressive Elimination",0,3.75,2000,0.745645492337644
75,90,75,"Aggressive Elimination",0,3.75,2000,0.424369263928384
90,90,75,"Aggressive Elimination",0,3.75,2000,0.08362698671408
50,50,90,"Aggressive Elimination",0,3.75,2000,0.70102331507951
75,50,90,"Aggressive Elimination",0,3.75,2000,0.00939859542995691
90,50,90,"Aggressive Elimination",0,3.75,2000,0.114414990646765
50,75,90,"Aggressive Elimination",0,3.75,2000,0.354575596284121
75,75,90,"Aggressive Elimination",0,3.75,2000,0.539841079385951
90,75,90,"Aggressive Elimination",0,3.75,2000,0.0387484498787671
50,90,90,"Aggressive Elimination",0,3.75,2000,0.80344887287356
75,90,90,"Aggressive Elimination",0,3.75,2000,0.937724906019866
90,90,90,"Aggressive Elimination",0,3.75,2000,0.484877459006384
50,50,60,"Loose Suppression",1,3.75,2000,0.226407824084163
75,50,60,"Loose Suppression",1,3.75,2000,0.589746385812759
90,50,60,"Loose Suppression",1,3.75,2000,0.113472749711946
50,75,60,"Loose Suppression",1,3.75,2000,0.828124644933268
75,75,60,"Loose Suppression",1,3.75,2000,0.0133777130395174
90,75,60,"Loose Suppression",1,3.75,2000,0.15041969367303
50,90,60,"Loose Suppression",1,3.75,2000,0.206862399820238
75,90,60,"Loose Suppression",1,3.75,2000,0.975165136391297
90,90,60,"Loose Suppression",1,3.75,2000,0.902291431091726
50,50,75,"Loose Suppression",1,3.75,2000,0.759578566765413
75,50,75,"Loose Suppression",1,3.75,2000,0.439457760890946
90,50,75,"Loose Suppression",1,3.75,2000,0.98708775639534
50,75,75,"Loose Suppression",1,3.75,2000,0.478116512997076
75,75,75,"Loose Suppression",1,3.75,2000,0.833446643315256
90,75,75,"Loose Suppression",1,3.75,2000,0.927573897875845
50,90,75,"Loose Suppression",1,3.75,2000,0.96287916530855
75,90,75,"Loose Suppression",1,3.75,2000,0.179098970955238
90,90,75,"Loose Suppression",1,3.75,2000,0.140389522071928
50,50,90,"Loose Suppression",1,3.75,2000,0.05718705477193
75,50,90,"Loose Suppression",1,3.75,2000,0.622817785013467
90,50,90,"Loose Suppression",1,3.75,2000,0.991532756946981
50,75,90,"Loose Suppression",1,3.75,2000,0.30435189162381
75,75,90,"Loose Suppression",1,3.75,2000,0.269562617409974
90,75,90,"Loose Suppression",1,3.75,2000,0.823465047171339
50,90,90,"Loose Suppression",1,3.75,2000,0.215651317732409
75,90,90,"Loose Suppression",1,3.75,2000,0.339142970973626
90,90,90,"Loose Suppression",1,3.75,2000,0.927703253692016
50,50,60,"Tight Suppression",1,3.75,2000,0.605230206623673
75,50,60,"Tight Suppression",1,3.75,2000,0.133949942653999
90,50,60,"Tight Suppression",1,3.75,2000,0.804151163436472
50,75,60,"Tight Suppression",1,3.75,2000,0.252403934719041
75,75,60,"Tight Suppression",1,3.75,2000,0.197858827654272
90,75,60,"Tight Suppression",1,3.75,2000,0.389925646828488
50,90,60,"Tight Suppression",1,3.75,2000,0.98025861964561
75,90,60,"Tight Suppression",1,3.75,2000,0.809303826419637
90,90,60,"Tight Suppression",1,3.75,2000,0.531369776464999
50,50,75,"Tight Suppression",1,3.75,2000,0.837976438226178
75,50,75,"Tight Suppression",1,3.75,2000,0.518309440230951
90,50,75,"Tight Suppression",1,3.75,2000,0.170010699192062
50,75,75,"Tight Suppression",1,3.75,2000,0.506372185889632
75,75,75,"Tight Suppression",1,3.75,2000,0.291865396313369
90,75,75,"Tight Suppression",1,3.75,2000,0.320071077207103
50,90,75,"Tight Suppression",1,3.75,2000,0.152705309912562
75,90,75,"Tight Suppression",1,3.75,2000,0.761358769843355
90,90,75,"Tight Suppression",1,3.75,2000,0.0148484506644309
50,50,90,"Tight Suppression",1,3.75,2000,0.86982845235616
75,50,90,"Tight Suppression",1,3.75,2000,0.547538347775117
90,50,90,"Tight Suppression",1,3.75,2000,0.23087219055742
50,75,90,"Tight Suppression",1,3.75,2000,0.615570754045621
75,75,90,"Tight Suppression",1,3.75,2000,0.54503405187279
90,75,90,"Tight Suppression",1,3.75,2000,0.639996299985796
50,90,90,"Tight Suppression",1,3.75,2000,0.242813585093245
75,90,90,"Tight Suppression",1,3.75,2000,0.982482398161665
90,90,90,"Tight Suppression",1,3.75,2000,0.489928008522838
50,50,60,"Moderate Elimination",1,3.75,2000,0.880130524747074
75,50,60,"Moderate Elimination",1,3.75,2000,0.639514996670187
90,50,60,"Moderate Elimination",1,3.75,2000,0.497186830965802
50,75,60,"Moderate Elimination",1,3.75,2000,0.423958902945742
75,75,60,"Moderate Elimination",1,3.75,2000,0.00278574740514159
90,75,60,"Moderate Elimination",1,3.75,2000,0.349020874593407
50,90,60,"Moderate Elimination",1,3.75,2000,0.857244611950591
75,90,60,"Moderate Elimination",1,3.75,2000,0.986608002102003
90,90,60,"Moderate Elimination",1,3.75,2000,0.277072308119386
50,50,75,"Moderate Elimination",1,3.75,2000,0.29072054149583
75,50,75,"Moderate Elimination",1,3.75,2000,0.112537041073665
90,50,75,"Moderate Elimination",1,3.75,2000,0.643534486414865
50,75,75,"Moderate Elimination",1,3.75,2000,0.486206664005294
75,75,75,"Moderate Elimination",1,3.75,2000,0.459090260555968
90,75,75,"Moderate Elimination",1,3.75,2000,0.711120362160727
50,90,75,"Moderate Elimination",1,3.75,2000,0.741105139488354
75,90,75,"Moderate Elimination",1,3.75,2000,0.88003243249841
90,90,75,"Moderate Elimination",1,3.75,2000,0.656760021578521
50,50,90,"Moderate Elimination",1,3.75,2000,0.206935562426224
75,50,90,"Moderate Elimination",1,3.75,2000,0.872010289691389
90,50,90,"Moderate Elimination",1,3.75,2000,0.656937168911099
50,75,90,"Moderate Elimination",1,3.75,2000,0.04658547276631
75,75,90,"Moderate Elimination",1,3.75,2000,0.345483854180202
90,75,90,"Moderate Elimination",1,3.75,2000,0.886031592031941
50,90,90,"Moderate Elimination",1,3.75,2000,0.139808658044785
75,90,90,"Moderate Elimination",1,3.75,2000,0.277548934798688
90,90,90,"Moderate Elimination",1,3.75,2000,0.470790824154392
50,50,60,"Aggressive Elimination",1,3.75,2000,0.0749025528784841
75,50,60,"Aggressive Elimination",1,3.75,2000,0.153680681716651
90,50,60,"Aggressive Elimination",1,3.75,2000,0.656006626551971
50,75,60,"Aggressive Elimination",1,3.75,2000,0.67011615796946
75,75,60,"Aggressive Elimination",1,3.75,2000,0.680890127783641
90,75,60,"Aggressive Elimination",1,3.75,2000,0.127022723434493
50,90,60,"Aggressive Elimination",1,3.75,2000,0.328977255150676
75,90,60,"Aggressive Elimination",1,3.75,2000,0.0362840734887868
90,90,60,"Aggressive Elimination",1,3.75,2000,0.209751548012719
50,50,75,"Aggressive Elimination",1,3.75,2000,0.741624725982547
75,50,75,"Aggressive Elimination",1,3.75,2000,0.350313915871084
90,50,75,"Aggressive Elimination",1,3.75,2000,0.533952022204176
50,75,75,"Aggressive Elimination",1,3.75,2000,0.659054407384247
75,75,75,"Aggressive Elimination",1,3.75,2000,0.287710239645094
90,75,75,"Aggressive Elimination",1,3.75,2000,0.816914599388838
50,90,75,"Aggressive Elimination",1,3.75,2000,0.224836472421885
75,90,75,"Aggressive Elimination",1,3.75,2000,0.534316678531468
90,90,75,"Aggressive Elimination",1,3.75,2000,0.936139450641349
50,50,90,"Aggressive Elimination",1,3.75,2000,0.550310838036239
75,50,90,"Aggressive Elimination",1,3.75,2000,0.764297470450401
90,50,90,"Aggressive Elimination",1,3.75,2000,0.603117985650897
50,75,90,"Aggressive Elimination",1,3.75,2000,0.367915203562006
75,75,90,"Aggressive Elimination",1,3.75,2000,0.640180411050096
90,75,90,"Aggressive Elimination",1,3.75,2000,0.312864115228876
50,90,90,"Aggressive Elimination",1,3.75,2000,0.557203748496249
75,90,90,"Aggressive Elimination",1,3.75,2000,0.271291646640748
90,90,90,"Aggressive Elimination",1,3.75,2000,0.499047778081149
50,50,60,"Loose Suppression",0,2.5,3000,0.269567381124943
75,50,60,"Loose Suppression",0,2.5,3000,0.203421008307487
90,50,60,"Loose Suppression",0,2.5,3000,0.18201812938787
50,75,60,"Loose Suppression",0,2.5,3000,0.657885356806219
75,75,60,"Loose Suppression",0,2.5,3000,0.838285871781409
90,75,60,"Loose Suppression",0,2.5,3000,0.157365534454584
50,90,60,"Loose Suppression",0,2.5,3000,0.969864911865443
75,90,60,"Loose Suppression",0,2.5,3000,0.984852167079225
90,90,60,"Loose Suppression",0,2.5,3000,0.442793124355376
50,50,75,"Loose Suppression",0,2.5,3000,0.243666135007516
75,50,75,"Loose Suppression",0,2.5,3000,0.0902468143031001
90,50,75,"Loose Suppression",0,2.5,3000,0.362777434755117
50,75,75,"Loose Suppression",0,2.5,3000,0.883850265759975
75,75,75,"Loose Suppression",0,2.5,3000,0.176534013589844
90,75,75,"Loose Suppression",0,2.5,3000,0.407549968222156
50,90,75,"Loose Suppression",0,2.5,3000,0.58901349385269
75,90,75,"Loose Suppression",0,2.5,3000,0.693379361415282
90,90,75,"Loose Suppression",0,2.5,3000,0.184069856768474
50,50,90,"Loose Suppression",0,2.5,3000,0.142690271604806
75,50,90,"Loose Suppression",0,2.5,3000,0.641812331043184
90,50,90,"Loose Suppression",0,2.5,3000,0.143364496529102
50,75,90,"Loose Suppression",0,2.5,3000,0.419833517866209
75,75,90,"Loose Suppression",0,2.5,3000,0.681870201369748
90,75,90,"Loose Suppression",0,2.5,3000,0.898506688885391
50,90,90,"Loose Suppression",0,2.5,3000,0.516911538783461
75,90,90,"Loose Suppression",0,2.5,3000,0.505198100116104
90,90,90,"Loose Suppression",0,2.5,3000,0.528453928651288
50,50,60,"Tight Suppression",0,2.5,3000,0.317350171273574
75,50,60,"Tight Suppression",0,2.5,3000,0.358153036329895
90,50,60,"Tight Suppression",0,2.5,3000,0.456121006747708
50,75,60,"Tight Suppression",0,2.5,3000,0.64261794090271
75,75,60,"Tight Suppression",0,2.5,3000,0.914112219819799
90,75,60,"Tight Suppression",0,2.5,3000,0.803324521053582
50,90,60,"Tight Suppression",0,2.5,3000,0.0434263930656016
75,90,60,"Tight Suppression",0,2.5,3000,0.4135269112885
90,90,60,"Tight Suppression",0,2.5,3000,0.469844426726922
50,50,75,"Tight Suppression",0,2.5,3000,0.808767760870978
75,50,75,"Tight Suppression",0,2.5,3000,0.502468296326697
90,50,75,"Tight Suppression",0,2.5,3000,0.763330302899703
50,75,75,"Tight Suppression",0,2.5,3000,0.876413068501279
75,75,75,"Tight Suppression",0,2.5,3000,0.696703863563016
90,75,75,"Tight Suppression",0,2.5,3000,0.553995471447706
50,90,75,"Tight Suppression",0,2.5,3000,0.502258439082652
75,90,75,"Tight Suppression",0,2.5,3000,0.248606904642656
90,90,75,"Tight Suppression",0,2.5,3000,0.251914090244099
50,50,90,"Tight Suppression",0,2.5,3000,0.777852913364768
75,50,90,"Tight Suppression",0,2.5,3000,0.740787262097001
90,50,90,"Tight Suppression",0,2.5,3000,0.450312595581636
50,75,90,"Tight Suppression",0,2.5,3000,0.790327755501494
75,75,90,"Tight Suppression",0,2.5,3000,0.292811224237084
90,75,90,"Tight Suppression",0,2.5,3000,0.958473106380552
50,90,90,"Tight Suppression",0,2.5,3000,0.722993195522577
75,90,90,"Tight Suppression",0,2.5,3000,0.182886805618182
90,90,90,"Tight Suppression",0,2.5,3000,0.224905789364129
50,50,60,"Moderate Elimination",0,2.5,3000,0.178579410538077
75,50,60,"Moderate Elimination",0,2.5,3000,0.142978114774451
90,50,60,"Moderate Elimination",0,2.5,3000,0.816598803270608
50,75,60,"Moderate Elimination",0,2.5,3000,0.505132242105901
75,75,60,"Moderate Elimination",0,2.5,3000,0.229845778085291
90,75,60,"Moderate Elimination",0,2.5,3000,0.747255235910416
50,90,60,"Moderate Elimination",0,2.5,3000,0.643008562037721
75,90,60,"Moderate Elimination",0,2.5,3000,0.898489972343668
90,90,60,"Moderate Elimination",0,2.5,3000,0.896667790831998
50,50,75,"Moderate Elimination",0,2.5,3000,0.983113556634635
75,50,75,"Moderate Elimination",0,2.5,3000,0.0625340796541423
90,50,75,"Moderate Elimination",0,2.5,3000,0.911427865736187
50,75,75,"Moderate Elimination",0,2.5,3000,0.214078926015645
75,75,75,"Moderate Elimination",0,2.5,3000,0.982748392736539
90,75,75,"Moderate Elimination",0,2.5,3000,0.45321589987725
50,90,75,"Moderate Elimination",0,2.5,3000,0.637644633185118
75,90,75,"Moderate Elimination",0,2.5,3000,0.775047529023141
90,90,75,"Moderate Elimination",0,2.5,3000,0.952303916914389
50,50,90,"Moderate Elimination",0,2.5,3000,0.365810115355998
75,50,90,"Moderate Elimination",0,2.5,3000,0.597136391093954
90,50,90,"Moderate Elimination",0,2.5,3000,0.758555486565456
50,75,90,"Moderate Elimination",0,2.5,3000,0.704785369336605
75,75,90,"Moderate Elimination",0,2.5,3000,0.860251297010109
90,75,90,"Moderate Elimination",0,2.5,3000,0.0749481010716408
50,90,90,"Moderate Elimination",0,2.5,3000,0.54233960295096
75,90,90,"Moderate Elimination",0,2.5,3000,0.686377401230857
90,90,90,"Moderate Elimination",0,2.5,3000,0.661840903572738
50,50,60,"Aggressive Elimination",0,2.5,3000,0.966226707212627
75,50,60,"Aggressive Elimination",0,2.5,3000,0.407029127469286
90,50,60,"Aggressive Elimination",0,2.5,3000,0.861308867344633
50,75,60,"Aggressive Elimination",0,2.5,3000,0.638245017500594
75,75,60,"Aggressive Elimination",0,2.5,3000,0.0166150997392833
90,75,60,"Aggressive Elimination",0,2.5,3000,0.715102130314335
50,90,60,"Aggressive Elimination",0,2.5,3000,0.0530503466725349
75,90,60,"Aggressive Elimination",0,2.5,3000,0.712934518931434
90,90,60,"Aggressive Elimination",0,2.5,3000,0.178190796868876
50,50,75,"Aggressive Elimination",0,2.5,3000,0.559791424078867
75,50,75,"Aggressive Elimination",0,2.5,3000,0.620860232738778
90,50,75,"Aggressive Elimination",0,2.5,3000,0.671448837267235
50,75,75,"Aggressive Elimination",0,2.5,3000,0.17675041151233
75,75,75,"Aggressive Elimination",0,2.5,3000,0.52798740263097
90,75,75,"Aggressive Elimination",0,2.5,3000,0.872632269514725
50,90,75,"Aggressive Elimination",0,2.5,3000,0.0254953857511282
75,90,75,"Aggressive Elimination",0,2.5,3000,0.170680566225201
90,90,75,"Aggressive Elimination",0,2.5,3000,0.0526240705512464
50,50,90,"Aggressive Elimination",0,2.5,3000,0.108755129156634
75,50,90,"Aggressive Elimination",0,2.5,3000,0.857447716640308
90,50,90,"Aggressive Elimination",0,2.5,3000,0.286070630885661
50,75,90,"Aggressive Elimination",0,2.5,3000,0.152801863383502
75,75,90,"Aggressive Elimination",0,2.5,3000,0.790990506997332
90,75,90,"Aggressive Elimination",0,2.5,3000,0.423446507193148
50,90,90,"Aggressive Elimination",0,2.5,3000,0.408843168988824
75,90,90,"Aggressive Elimination",0,2.5,3000,0.774329574778676
90,90,90,"Aggressive Elimination",0,2.5,3000,0.0543894825968891
50,50,60,"Loose Suppression",1,2.5,3000,0.399997725617141
75,50,60,"Loose Suppression",1,2.5,3000,0.105486638145521
90,50,60,"Loose Suppression",1,2.5,3000,0.721087689744309
50,75,60,"Loose Suppression",1,2.5,3000,0.325645531062037
75,75,60,"Loose Suppression",1,2.5,3000,0.295971885556355
90,75,60,"Loose Suppression",1,2.5,3000,0.246736566303298
50,90,60,"Loose Suppression",1,2.5,3000,0.987819909816608
75,90,60,"Loose Suppression",1,2.5,3000,0.78635446052067
90,90,60,"Loose Suppression",1,2.5,3000,0.0542421191930771
50,50,75,"Loose Suppression",1,2.5,3000,0.150946219684556
75,50,75,"Loose Suppression",1,2.5,3000,0.488480329047889
90,50,75,"Loose Suppression",1,2.5,3000,0.956722219241783
50,75,75,"Loose Suppression",1,2.5,3000,0.333335101837292
75,75,75,"Loose Suppression",1,2.5,3000,0.0732328579761088
90,75,75,"Loose Suppression",1,2.5,3000,0.112744164420292
50,90,75,"Loose Suppression",1,2.5,3000,0.621232767123729
75,90,75,"Loose Suppression",1,2.5,3000,0.35552735440433
90,90,75,"Loose Suppression",1,2.5,3000,0.467667635297403
50,50,90,"Loose Suppression",1,2.5,3000,0.886147625045851
75,50,90,"Loose Suppression",1,2.5,3000,0.822460057912394
90,50,90,"Loose Suppression",1,2.5,3000,0.756002720678225
50,75,90,"Loose Suppression",1,2.5,3000,0.764942278852686
75,75,90,"Loose Suppression",1,2.5,3000,0.461593426065519
90,75,90,"Loose Suppression",1,2.5,3000,0.232752179261297
50,90,90,"Loose Suppression",1,2.5,3000,0.944201405858621
75,90,90,"Loose Suppression",1,2.5,3000,0.435965856071562
90,90,90,"Loose Suppression",1,2.5,3000,0.739114951808006
50,50,60,"Tight Suppression",1,2.5,3000,0.183807692490518
75,50,60,"Tight Suppression",1,2.5,3000,0.244992674095556
90,50,60,"Tight Suppression",1,2.5,3000,0.250193455955014
50,75,60,"Tight Suppression",1,2.5,3000,0.487219570670277
75,75,60,"Tight Suppression",1,2.5,3000,0.21939882892184
90,75,60,"Tight Suppression",1,2.5,3000,0.370630311314017
50,90,60,"Tight Suppression",1,2.5,3000,0.934615520993248
75,90,60,"Tight Suppression",1,2.5,3000,0.356160862836987
90,90,60,"Tight Suppression",1,2.5,3000,0.67223062668927
50,50,75,"Tight Suppression",1,2.5,3000,0.945249291136861
75,50,75,"Tight Suppression",1,2.5,3000,0.15723779075779
90,50,75,"Tight Suppression",1,2.5,3000,0.236465103458613
