vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,19,0.43,4.15,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,20,0.36,4.15,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,21,0.36,4.34,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,22,0.43,4.36,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,23,0.57,4.51,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,24,0.57,6.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,25,0.64,5.62,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,26,0.57,6.32,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,27,0.43,6.54,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,28,0.71,9.74,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,29,0.71,9.02,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,30,2.86,15.62,1.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,31,10.71,27.16,6.85,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,32,20.79,38.72,9.41,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,33,27.0,59.27,15.39,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,34,36.0,99.39,14.04,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,35,59.14,146.76,19.22,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,36,73.29,228.92,20.51,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,37,95.14,312.62,27.9,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,38,133.07,381.86,27.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,39,146.57,430.26,26.87,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,40,162.0,401.72,28.22,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,41,146.57,488.31,32.14,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,42,146.57,437.79,30.86,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,43,115.71,439.71,28.22,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,44,104.14,359.87,23.14,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,45,81.0,313.59,23.01,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,46,62.36,243.58,21.66,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,47,61.71,328.82,15.36,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,48,50.14,221.79,14.08,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,49,60.43,243.39,11.1,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,50,65.57,228.15,14.14,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,51,73.93,232.59,15.43,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,52,73.29,251.87,16.59,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,53,73.29,300.86,18.0,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,54,77.14,325.16,19.22,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,55,94.5,266.34,17.94,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,56,88.71,370.86,21.73,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,57,104.14,416.57,19.29,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,58,92.57,394.01,21.79,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,59,90.64,302.01,20.57,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,60,98.36,328.24,19.29,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,61,81.0,277.71,21.73,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,62,81.0,267.88,26.81,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,63,72.0,272.12,21.73,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,64,75.21,266.72,19.29,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,65,71.36,285.81,16.59,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,66,82.29,361.03,14.08,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,67,94.5,372.6,15.21,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,68,81.0,313.59,14.04,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,69,77.14,325.16,14.14,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,70,81.0,313.01,21.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,71,75.21,302.4,24.17,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,72,73.29,289.29,27.0,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,73,73.29,301.24,21.66,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,74,69.43,270.39,23.01,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,75,77.14,324.0,17.94,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,76,77.14,336.15,15.43,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,77,75.21,350.04,19.29,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,78,77.14,278.29,21.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,79,92.57,301.44,19.16,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,80,88.71,370.29,22.95,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,1a,81,92.57,325.16,23.08,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,0,0.0,0.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,1,0.0,0.57,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,2,0.0,0.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,3,0.0,1.57,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,4,0.0,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,5,0.0,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,6,0.0,2.14,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,7,0.14,2.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,8,0.29,2.46,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,9,0.29,2.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,10,0.14,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,11,0.29,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,12,0.29,1.88,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,13,0.29,1.72,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,14,0.21,2.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,15,0.21,2.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,16,0.29,1.73,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,17,0.14,1.44,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,18,0.29,2.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,19,0.29,2.16,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,20,0.14,2.15,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,21,0.29,1.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,22,0.14,1.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,23,0.29,1.72,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,24,0.21,1.44,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,25,0.29,1.43,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,26,0.29,1.71,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,27,0.29,1.71,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,28,0.29,1.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,29,0.36,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,30,1.71,3.31,0.71,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,31,7.29,10.73,5.11,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,32,10.43,18.45,4.71,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,33,16.71,27.47,8.14,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,34,18.0,41.61,9.0,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,35,19.29,47.64,8.53,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,36,23.14,53.29,7.71,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,37,24.86,69.62,7.71,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,38,27.64,67.44,12.84,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,39,30.86,88.91,10.29,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,40,34.07,108.19,11.98,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,41,38.57,115.91,12.73,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,42,42.43,127.29,11.51,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,43,42.43,117.26,14.08,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,44,41.79,119.96,16.65,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,45,48.86,138.86,15.43,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,46,50.14,154.48,13.95,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,47,46.29,169.91,12.86,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,48,43.71,174.15,12.86,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,49,46.93,162.58,16.65,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,50,46.29,243.0,14.1,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,51,46.29,185.14,16.65,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,52,43.07,154.48,15.36,0
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,53,43.07,151.01,16.59,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,54,41.14,139.05,14.14,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,55,42.43,135.39,17.94,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,56,42.43,144.06,17.87,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,57,42.43,138.86,12.79,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,58,43.71,142.91,11.57,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,59,41.14,154.86,11.53,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,60,39.21,158.34,11.55,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,61,43.71,139.44,15.43,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,62,40.5,116.1,12.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,63,46.29,119.57,13.67,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,64,50.14,154.67,11.57,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,65,45.0,166.24,12.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,66,45.0,135.19,14.14,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,67,45.64,139.05,14.08,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,68,45.0,127.67,14.08,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,69,44.36,162.0,15.36,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,70,42.43,131.53,13.26,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,71,44.36,108.77,14.14,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,72,37.29,154.48,15.36,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,73,38.57,142.91,14.14,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,74,39.86,144.06,12.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,75,39.21,169.71,12.79,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,76,37.93,115.91,12.86,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,77,43.07,127.86,17.94,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,78,45.0,135.0,16.65,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,79,46.29,124.2,17.12,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,80,44.36,115.91,11.57,1
80% Vaccinated,5.0,ME_TS_LS,0,5.0,ass100_90at5,2,81,43.71,111.86,15.26,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,0,0.0,0.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,1,0.0,0.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,2,0.0,2.43,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,3,0.0,3.03,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,4,0.14,2.61,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,5,0.29,4.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,6,0.29,4.44,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,7,0.29,3.57,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,8,0.43,3.02,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,9,0.43,3.3,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,10,0.36,3.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,11,0.43,3.46,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,12,0.43,2.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,13,0.43,3.32,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,14,0.29,2.44,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,15,0.29,2.6,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,16,0.29,2.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,17,0.43,2.74,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,18,0.29,3.03,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,19,0.43,3.74,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,20,0.43,3.87,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,21,0.29,2.72,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,22,0.29,2.59,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,23,0.29,3.02,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,24,0.29,2.73,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,25,0.29,2.44,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,26,0.29,3.71,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,27,0.29,3.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,28,0.29,2.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,29,0.29,3.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,30,0.43,3.02,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,31,0.64,3.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,32,0.71,6.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,33,1.14,5.45,0.14,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,34,1.43,6.61,0.14,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,35,1.86,5.57,0.14,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,36,1.86,7.29,0.28,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,37,2.14,9.94,0.29,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,38,2.36,7.29,0.43,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,39,2.57,8.57,0.42,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,40,2.57,10.78,0.57,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,41,2.64,9.59,0.71,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,42,2.86,11.64,0.71,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,43,2.93,11.61,0.71,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,44,2.43,11.23,0.71,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,45,2.64,9.77,0.57,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,46,2.29,11.61,0.71,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,47,2.29,12.9,0.42,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,48,2.43,15.02,0.43,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,49,2.57,15.88,0.56,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,50,2.71,14.61,0.7,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,51,2.14,18.47,0.42,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,52,2.43,17.14,0.29,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,53,2.57,12.99,0.29,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,54,2.71,11.34,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,55,2.71,12.06,0.43,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,56,2.57,11.57,0.29,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,57,2.71,13.78,0.43,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,58,2.64,10.84,0.43,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,59,3.0,12.02,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,60,2.79,10.89,0.86,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,61,2.93,11.66,0.71,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,62,2.86,9.47,0.99,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,63,3.07,12.43,0.86,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,64,3.14,11.87,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,65,2.86,11.16,0.71,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,66,2.86,12.19,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,67,2.86,13.82,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,68,2.57,14.7,0.43,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,69,2.36,17.19,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,70,2.43,16.8,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,71,2.86,20.68,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,72,2.36,18.26,0.71,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,73,2.79,17.57,0.71,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,74,2.36,19.35,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,75,2.36,18.11,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,76,2.21,16.8,0.71,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,77,2.86,14.27,0.86,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,78,2.71,12.92,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,79,2.71,20.31,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,80,2.71,19.71,0.57,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,1a,81,2.57,34.78,0.56,1
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,0,0.0,0.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,1,0.0,0.57,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,2,0.0,0.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,3,0.0,1.57,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,4,0.0,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,5,0.0,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,6,0.0,2.14,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,7,0.14,2.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,8,0.29,2.46,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,9,0.29,2.58,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,10,0.14,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,11,0.29,1.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,12,0.14,1.88,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,13,0.21,2.04,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,14,0.21,1.71,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,15,0.14,2.16,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,16,0.14,1.31,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,17,0.14,1.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,18,0.14,1.0,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,19,0.14,1.14,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,20,0.14,1.29,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,21,0.14,1.14,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,22,0.14,1.14,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,23,0.14,1.15,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,24,0.14,0.86,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,25,0.14,1.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,26,0.14,1.01,0.0,0
80% Vaccinated,5.0,ME_TS_LS,1,0.2,ass100_90at5,2,27,0.14,0.86,0.0,0
