"strategy","v1trans","v2trans","vUptake","relax","R0","effect","HALY","timeHorizon","morbt","sortVar"
"Moderate Elimination",50,90,60,0,3.125,"Self-Harm",-1.26,"Y1","Morbidity",3
"Moderate Elimination",50,90,60,0,3.75,"Self-Harm",-5.77,"Y1","Morbidity",3
"Moderate Elimination",50,90,60,1,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",50,90,60,1,3.125,"Self-Harm",-0.36,"Y1","Morbidity",3
"Moderate Elimination",50,90,60,1,3.75,"Self-Harm",-3.1,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,0,2.5,"Self-Harm",-0.29,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,0,3.125,"Self-Harm",-1.86,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,0,3.75,"Self-Harm",-7.01,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,1,3.125,"Self-Harm",-0.31,"Y1","Morbidity",3
"Moderate Elimination",75,50,60,1,3.75,"Self-Harm",-3.22,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,0,2.5,"Self-Harm",-0.06,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,0,3.125,"Self-Harm",-1.05,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,0,3.75,"Self-Harm",-5.44,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,1,3.125,"Self-Harm",-0.3,"Y1","Morbidity",3
"Moderate Elimination",75,75,60,1,3.75,"Self-Harm",-2.49,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,0,2.5,"Self-Harm",-0.06,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,0,3.125,"Self-Harm",-0.82,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,0,3.75,"Self-Harm",-4.41,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,1,3.125,"Self-Harm",-0.3,"Y1","Morbidity",3
"Moderate Elimination",75,90,60,1,3.75,"Self-Harm",-2.23,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,0,2.5,"Self-Harm",-0.22,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,0,3.125,"Self-Harm",-1.24,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,0,3.75,"Self-Harm",-5.61,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,1,3.125,"Self-Harm",-0.23,"Y1","Morbidity",3
"Moderate Elimination",90,50,60,1,3.75,"Self-Harm",-2.16,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,0,2.5,"Self-Harm",-0.08,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,0,3.125,"Self-Harm",-0.74,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,0,3.75,"Self-Harm",-4.4,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,1,3.125,"Self-Harm",-0.24,"Y1","Morbidity",3
"Moderate Elimination",90,75,60,1,3.75,"Self-Harm",-1.93,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,0,3.125,"Self-Harm",-0.5,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,0,3.75,"Self-Harm",-3.61,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,1,3.125,"Self-Harm",-0.23,"Y1","Morbidity",3
"Moderate Elimination",90,90,60,1,3.75,"Self-Harm",-1.74,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,0,2.5,"Self-Harm",-0.3,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,0,3.125,"Self-Harm",-2.03,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,0,3.75,"Self-Harm",-7.47,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,1,2.5,"Self-Harm",-0.04,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,1,3.125,"Self-Harm",-0.32,"Y1","Morbidity",3
"Moderate Elimination",50,50,75,1,3.75,"Self-Harm",-3.8,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,0,2.5,"Self-Harm",-0.14,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,0,3.125,"Self-Harm",-1.14,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,0,3.75,"Self-Harm",-5.77,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,1,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,1,3.125,"Self-Harm",-0.3,"Y1","Morbidity",3
"Moderate Elimination",50,75,75,1,3.75,"Self-Harm",-2.76,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,0,2.5,"Self-Harm",-0.05,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,0,3.125,"Self-Harm",-0.8,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,0,3.75,"Self-Harm",-4.53,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,1,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,1,3.125,"Self-Harm",-0.29,"Y1","Morbidity",3
"Moderate Elimination",50,90,75,1,3.75,"Self-Harm",-2.56,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,0,2.5,"Self-Harm",-0.16,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,0,3.125,"Self-Harm",-1.29,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,0,3.75,"Self-Harm",-5.71,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,1,3.125,"Self-Harm",-0.27,"Y1","Morbidity",3
"Moderate Elimination",75,50,75,1,3.75,"Self-Harm",-2.35,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,0,2.5,"Self-Harm",-0.05,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,0,3.125,"Self-Harm",-0.79,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,0,3.75,"Self-Harm",-3.94,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,1,3.125,"Self-Harm",-0.28,"Y1","Morbidity",3
"Moderate Elimination",75,75,75,1,3.75,"Self-Harm",-1.91,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,0,3.125,"Self-Harm",-0.62,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,0,3.75,"Self-Harm",-3.22,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,1,3.125,"Self-Harm",-0.27,"Y1","Morbidity",3
"Moderate Elimination",75,90,75,1,3.75,"Self-Harm",-1.83,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,0,2.5,"Self-Harm",-0.11,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,0,3.125,"Self-Harm",-0.64,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,0,3.75,"Self-Harm",-4.12,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,1,3.125,"Self-Harm",-0.21,"Y1","Morbidity",3
"Moderate Elimination",90,50,75,1,3.75,"Self-Harm",-1.53,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,0,2.5,"Self-Harm",-0.05,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,0,3.125,"Self-Harm",-0.39,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,0,3.75,"Self-Harm",-2.79,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,1,3.125,"Self-Harm",-0.21,"Y1","Morbidity",3
"Moderate Elimination",90,75,75,1,3.75,"Self-Harm",-1.43,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,0,3.125,"Self-Harm",-0.3,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,0,3.75,"Self-Harm",-2.27,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,1,3.125,"Self-Harm",-0.21,"Y1","Morbidity",3
"Moderate Elimination",90,90,75,1,3.75,"Self-Harm",-1.36,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,0,2.5,"Self-Harm",-0.21,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,0,3.125,"Self-Harm",-1.53,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,0,3.75,"Self-Harm",-6.18,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,1,3.125,"Self-Harm",-0.36,"Y1","Morbidity",3
"Moderate Elimination",50,50,90,1,3.75,"Self-Harm",-2.99,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,0,3.125,"Self-Harm",-0.95,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,0,3.75,"Self-Harm",-4.8,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,1,3.125,"Self-Harm",-0.35,"Y1","Morbidity",3
"Moderate Elimination",50,75,90,1,3.75,"Self-Harm",-2.29,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,0,3.125,"Self-Harm",-0.75,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,0,3.75,"Self-Harm",-3.75,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,1,3.125,"Self-Harm",-0.36,"Y1","Morbidity",3
"Moderate Elimination",50,90,90,1,3.75,"Self-Harm",-2.07,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,0,2.5,"Self-Harm",-0.09,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,0,3.125,"Self-Harm",-0.81,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,0,3.75,"Self-Harm",-4.3,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,1,3.125,"Self-Harm",-0.23,"Y1","Morbidity",3
"Moderate Elimination",75,50,90,1,3.75,"Self-Harm",-1.66,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,0,3.125,"Self-Harm",-0.45,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,0,3.75,"Self-Harm",-3.07,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,1,3.125,"Self-Harm",-0.23,"Y1","Morbidity",3
"Moderate Elimination",75,75,90,1,3.75,"Self-Harm",-1.5,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,0,3.125,"Self-Harm",-0.39,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,0,3.75,"Self-Harm",-2.65,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,1,3.125,"Self-Harm",-0.23,"Y1","Morbidity",3
"Moderate Elimination",75,90,90,1,3.75,"Self-Harm",-1.43,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,0,3.125,"Self-Harm",-0.44,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,0,3.75,"Self-Harm",-2.91,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,1,3.125,"Self-Harm",-0.18,"Y1","Morbidity",3
"Moderate Elimination",90,50,90,1,3.75,"Self-Harm",-1.23,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,0,3.125,"Self-Harm",-0.27,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,0,3.75,"Self-Harm",-2.14,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,1,3.125,"Self-Harm",-0.18,"Y1","Morbidity",3
"Moderate Elimination",90,75,90,1,3.75,"Self-Harm",-1.21,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,0,3.125,"Self-Harm",-0.25,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,0,3.75,"Self-Harm",-1.92,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,1,3.125,"Self-Harm",-0.18,"Y1","Morbidity",3
"Moderate Elimination",90,90,90,1,3.75,"Self-Harm",-1.22,"Y1","Morbidity",3
"Tight Suppression",50,50,60,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Tight Suppression",50,50,60,0,3.125,"Self-Harm",-3.7,"Y1","Morbidity",3
"Tight Suppression",50,50,60,0,3.75,"Self-Harm",-6.91,"Y1","Morbidity",3
"Tight Suppression",50,50,60,1,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Tight Suppression",50,50,60,1,3.125,"Self-Harm",-3.76,"Y1","Morbidity",3
"Tight Suppression",50,50,60,1,3.75,"Self-Harm",-7.05,"Y1","Morbidity",3
"Tight Suppression",50,75,60,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Tight Suppression",50,75,60,0,3.125,"Self-Harm",-3,"Y1","Morbidity",3
"Tight Suppression",50,75,60,0,3.75,"Self-Harm",-6.08,"Y1","Morbidity",3
"Tight Suppression",50,75,60,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",50,75,60,1,3.125,"Self-Harm",-2.49,"Y1","Morbidity",3
"Tight Suppression",50,75,60,1,3.75,"Self-Harm",-6.39,"Y1","Morbidity",3
"Tight Suppression",50,90,60,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",50,90,60,0,3.125,"Self-Harm",-2.49,"Y1","Morbidity",3
"Tight Suppression",50,90,60,0,3.75,"Self-Harm",-5.06,"Y1","Morbidity",3
"Tight Suppression",50,90,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,90,60,1,3.125,"Self-Harm",-2.29,"Y1","Morbidity",3
"Tight Suppression",50,90,60,1,3.75,"Self-Harm",-5.43,"Y1","Morbidity",3
"Tight Suppression",75,50,60,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,50,60,0,3.125,"Self-Harm",-2.86,"Y1","Morbidity",3
"Tight Suppression",75,50,60,0,3.75,"Self-Harm",-6.21,"Y1","Morbidity",3
"Tight Suppression",75,50,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,50,60,1,3.125,"Self-Harm",-2.4,"Y1","Morbidity",3
"Tight Suppression",75,50,60,1,3.75,"Self-Harm",-6.45,"Y1","Morbidity",3
"Tight Suppression",75,75,60,0,2.5,"Self-Harm",-0.03,"Y1","Morbidity",3
"Tight Suppression",75,75,60,0,3.125,"Self-Harm",-2.03,"Y1","Morbidity",3
"Tight Suppression",75,75,60,0,3.75,"Self-Harm",-5.19,"Y1","Morbidity",3
"Tight Suppression",75,75,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,75,60,1,3.125,"Self-Harm",-1.78,"Y1","Morbidity",3
"Tight Suppression",75,75,60,1,3.75,"Self-Harm",-5.39,"Y1","Morbidity",3
"Tight Suppression",75,90,60,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,60,0,3.125,"Self-Harm",-1.89,"Y1","Morbidity",3
"Tight Suppression",75,90,60,0,3.75,"Self-Harm",-4.01,"Y1","Morbidity",3
"Tight Suppression",75,90,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,60,1,3.125,"Self-Harm",-1.65,"Y1","Morbidity",3
"Tight Suppression",75,90,60,1,3.75,"Self-Harm",-4.32,"Y1","Morbidity",3
"Tight Suppression",90,50,60,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,50,60,0,3.125,"Self-Harm",-1.69,"Y1","Morbidity",3
"Tight Suppression",90,50,60,0,3.75,"Self-Harm",-5.93,"Y1","Morbidity",3
"Tight Suppression",90,50,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,50,60,1,3.125,"Self-Harm",-1.79,"Y1","Morbidity",3
"Tight Suppression",90,50,60,1,3.75,"Self-Harm",-6.33,"Y1","Morbidity",3
"Tight Suppression",90,75,60,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,75,60,0,3.125,"Self-Harm",-1.54,"Y1","Morbidity",3
"Tight Suppression",90,75,60,0,3.75,"Self-Harm",-4.42,"Y1","Morbidity",3
"Tight Suppression",90,75,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,75,60,1,3.125,"Self-Harm",-1.28,"Y1","Morbidity",3
"Tight Suppression",90,75,60,1,3.75,"Self-Harm",-4.83,"Y1","Morbidity",3
"Tight Suppression",90,90,60,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",90,90,60,0,3.125,"Self-Harm",-1.36,"Y1","Morbidity",3
"Tight Suppression",90,90,60,0,3.75,"Self-Harm",-3.6,"Y1","Morbidity",3
"Tight Suppression",90,90,60,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,90,60,1,3.125,"Self-Harm",-1.2,"Y1","Morbidity",3
"Tight Suppression",90,90,60,1,3.75,"Self-Harm",-3.82,"Y1","Morbidity",3
"Tight Suppression",50,50,75,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",50,50,75,0,3.125,"Self-Harm",-2.91,"Y1","Morbidity",3
"Tight Suppression",50,50,75,0,3.75,"Self-Harm",-6.3,"Y1","Morbidity",3
"Tight Suppression",50,50,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,50,75,1,3.125,"Self-Harm",-2.67,"Y1","Morbidity",3
"Tight Suppression",50,50,75,1,3.75,"Self-Harm",-6.58,"Y1","Morbidity",3
"Tight Suppression",50,75,75,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",50,75,75,0,3.125,"Self-Harm",-2.33,"Y1","Morbidity",3
"Tight Suppression",50,75,75,0,3.75,"Self-Harm",-4.97,"Y1","Morbidity",3
"Tight Suppression",50,75,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,75,75,1,3.125,"Self-Harm",-2.02,"Y1","Morbidity",3
"Tight Suppression",50,75,75,1,3.75,"Self-Harm",-5.2,"Y1","Morbidity",3
"Tight Suppression",50,90,75,0,2.5,"Self-Harm",-0.02,"Y1","Morbidity",3
"Tight Suppression",50,90,75,0,3.125,"Self-Harm",-2.09,"Y1","Morbidity",3
"Tight Suppression",50,90,75,0,3.75,"Self-Harm",-3.79,"Y1","Morbidity",3
"Tight Suppression",50,90,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,90,75,1,3.125,"Self-Harm",-1.71,"Y1","Morbidity",3
"Tight Suppression",50,90,75,1,3.75,"Self-Harm",-4.29,"Y1","Morbidity",3
"Tight Suppression",75,50,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,50,75,0,3.125,"Self-Harm",-1.95,"Y1","Morbidity",3
"Tight Suppression",75,50,75,0,3.75,"Self-Harm",-5.61,"Y1","Morbidity",3
"Tight Suppression",75,50,75,1,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",75,50,75,1,3.125,"Self-Harm",-1.67,"Y1","Morbidity",3
"Tight Suppression",75,50,75,1,3.75,"Self-Harm",-5.65,"Y1","Morbidity",3
"Tight Suppression",75,75,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,75,75,0,3.125,"Self-Harm",-1.46,"Y1","Morbidity",3
"Tight Suppression",75,75,75,0,3.75,"Self-Harm",-3.94,"Y1","Morbidity",3
"Tight Suppression",75,75,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,75,75,1,3.125,"Self-Harm",-1.22,"Y1","Morbidity",3
"Tight Suppression",75,75,75,1,3.75,"Self-Harm",-4.13,"Y1","Morbidity",3
"Tight Suppression",75,90,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,75,0,3.125,"Self-Harm",-1.33,"Y1","Morbidity",3
"Tight Suppression",75,90,75,0,3.75,"Self-Harm",-3.36,"Y1","Morbidity",3
"Tight Suppression",75,90,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,75,1,3.125,"Self-Harm",-1.08,"Y1","Morbidity",3
"Tight Suppression",75,90,75,1,3.75,"Self-Harm",-3.38,"Y1","Morbidity",3
"Tight Suppression",90,50,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,50,75,0,3.125,"Self-Harm",-1.02,"Y1","Morbidity",3
"Tight Suppression",90,50,75,0,3.75,"Self-Harm",-4.31,"Y1","Morbidity",3
"Tight Suppression",90,50,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,50,75,1,3.125,"Self-Harm",-0.82,"Y1","Morbidity",3
"Tight Suppression",90,50,75,1,3.75,"Self-Harm",-4.75,"Y1","Morbidity",3
"Tight Suppression",90,75,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,75,75,0,3.125,"Self-Harm",-0.81,"Y1","Morbidity",3
"Tight Suppression",90,75,75,0,3.75,"Self-Harm",-3.15,"Y1","Morbidity",3
"Tight Suppression",90,75,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,75,75,1,3.125,"Self-Harm",-0.67,"Y1","Morbidity",3
"Tight Suppression",90,75,75,1,3.75,"Self-Harm",-3.38,"Y1","Morbidity",3
"Tight Suppression",90,90,75,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,90,75,0,3.125,"Self-Harm",-0.77,"Y1","Morbidity",3
"Tight Suppression",90,90,75,0,3.75,"Self-Harm",-3.05,"Y1","Morbidity",3
"Tight Suppression",90,90,75,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,90,75,1,3.125,"Self-Harm",-0.59,"Y1","Morbidity",3
"Tight Suppression",90,90,75,1,3.75,"Self-Harm",-3.08,"Y1","Morbidity",3
"Tight Suppression",50,50,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,50,90,0,3.125,"Self-Harm",-2.41,"Y1","Morbidity",3
"Tight Suppression",50,50,90,0,3.75,"Self-Harm",-5.77,"Y1","Morbidity",3
"Tight Suppression",50,50,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,50,90,1,3.125,"Self-Harm",-2.11,"Y1","Morbidity",3
"Tight Suppression",50,50,90,1,3.75,"Self-Harm",-6.23,"Y1","Morbidity",3
"Tight Suppression",50,75,90,0,2.5,"Self-Harm",-0.01,"Y1","Morbidity",3
"Tight Suppression",50,75,90,0,3.125,"Self-Harm",-1.86,"Y1","Morbidity",3
"Tight Suppression",50,75,90,0,3.75,"Self-Harm",-3.97,"Y1","Morbidity",3
"Tight Suppression",50,75,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,75,90,1,3.125,"Self-Harm",-1.56,"Y1","Morbidity",3
"Tight Suppression",50,75,90,1,3.75,"Self-Harm",-4.46,"Y1","Morbidity",3
"Tight Suppression",50,90,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,90,90,0,3.125,"Self-Harm",-1.71,"Y1","Morbidity",3
"Tight Suppression",50,90,90,0,3.75,"Self-Harm",-3.32,"Y1","Morbidity",3
"Tight Suppression",50,90,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",50,90,90,1,3.125,"Self-Harm",-1.49,"Y1","Morbidity",3
"Tight Suppression",50,90,90,1,3.75,"Self-Harm",-3.67,"Y1","Morbidity",3
"Tight Suppression",75,50,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,50,90,0,3.125,"Self-Harm",-1.27,"Y1","Morbidity",3
"Tight Suppression",75,50,90,0,3.75,"Self-Harm",-4.31,"Y1","Morbidity",3
"Tight Suppression",75,50,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,50,90,1,3.125,"Self-Harm",-1.1,"Y1","Morbidity",3
"Tight Suppression",75,50,90,1,3.75,"Self-Harm",-4.64,"Y1","Morbidity",3
"Tight Suppression",75,75,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,75,90,0,3.125,"Self-Harm",-1.07,"Y1","Morbidity",3
"Tight Suppression",75,75,90,0,3.75,"Self-Harm",-3.2,"Y1","Morbidity",3
"Tight Suppression",75,75,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,75,90,1,3.125,"Self-Harm",-0.78,"Y1","Morbidity",3
"Tight Suppression",75,75,90,1,3.75,"Self-Harm",-3.08,"Y1","Morbidity",3
"Tight Suppression",75,90,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,90,0,3.125,"Self-Harm",-0.86,"Y1","Morbidity",3
"Tight Suppression",75,90,90,0,3.75,"Self-Harm",-3.07,"Y1","Morbidity",3
"Tight Suppression",75,90,90,1,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",75,90,90,1,3.125,"Self-Harm",-0.73,"Y1","Morbidity",3
"Tight Suppression",75,90,90,1,3.75,"Self-Harm",-2.93,"Y1","Morbidity",3
"Tight Suppression",90,50,90,0,2.5,"Self-Harm",0,"Y1","Morbidity",3
"Tight Suppression",90,50,90,0,3.125,"Self-Harm",-0.46,"Y1","Morbidity",3
"Tight Suppression",90,50,90,0,3.75,"Self-Harm",-3.04,"Y1","Morbidity",3
