"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
50,90,60,"Tight Suppression",1,3.75,4000,0.92645786004141
75,90,60,"Tight Suppression",1,3.75,4000,0.968593568075448
90,90,60,"Tight Suppression",1,3.75,4000,0.595105208922178
50,50,75,"Tight Suppression",1,3.75,4000,0.848542820196599
75,50,75,"Tight Suppression",1,3.75,4000,0.108871739124879
90,50,75,"Tight Suppression",1,3.75,4000,0.110663433093578
50,75,75,"Tight Suppression",1,3.75,4000,0.333546185633168
75,75,75,"Tight Suppression",1,3.75,4000,0.129940974526107
90,75,75,"Tight Suppression",1,3.75,4000,0.768230290617794
50,90,75,"Tight Suppression",1,3.75,4000,0.176824686350301
75,90,75,"Tight Suppression",1,3.75,4000,0.177814887836576
90,90,75,"Tight Suppression",1,3.75,4000,0.0728796904440969
50,50,90,"Tight Suppression",1,3.75,4000,0.656214099843055
75,50,90,"Tight Suppression",1,3.75,4000,0.87936368281953
90,50,90,"Tight Suppression",1,3.75,4000,0.527137097902596
50,75,90,"Tight Suppression",1,3.75,4000,0.249687420204282
75,75,90,"Tight Suppression",1,3.75,4000,0.179624976357445
90,75,90,"Tight Suppression",1,3.75,4000,0.152473255293444
50,90,90,"Tight Suppression",1,3.75,4000,0.376426136586815
75,90,90,"Tight Suppression",1,3.75,4000,0.200604117242619
90,90,90,"Tight Suppression",1,3.75,4000,0.636654367437586
50,50,60,"Moderate Elimination",1,3.75,4000,0.417318870779127
75,50,60,"Moderate Elimination",1,3.75,4000,0.492895311443135
90,50,60,"Moderate Elimination",1,3.75,4000,0.62740383669734
50,75,60,"Moderate Elimination",1,3.75,4000,0.871192869031802
75,75,60,"Moderate Elimination",1,3.75,4000,0.917513774475083
90,75,60,"Moderate Elimination",1,3.75,4000,0.862841146765277
50,90,60,"Moderate Elimination",1,3.75,4000,0.566363036399707
75,90,60,"Moderate Elimination",1,3.75,4000,0.948630948550999
90,90,60,"Moderate Elimination",1,3.75,4000,0.841583783272654
50,50,75,"Moderate Elimination",1,3.75,4000,0.547927363310009
75,50,75,"Moderate Elimination",1,3.75,4000,0.919673374155536
90,50,75,"Moderate Elimination",1,3.75,4000,0.675957198021933
50,75,75,"Moderate Elimination",1,3.75,4000,0.77197131793946
75,75,75,"Moderate Elimination",1,3.75,4000,0.989717019489035
90,75,75,"Moderate Elimination",1,3.75,4000,0.974718543235213
50,90,75,"Moderate Elimination",1,3.75,4000,0.568421609001234
75,90,75,"Moderate Elimination",1,3.75,4000,0.39780310750939
90,90,75,"Moderate Elimination",1,3.75,4000,0.338335819542408
50,50,90,"Moderate Elimination",1,3.75,4000,0.725785285001621
75,50,90,"Moderate Elimination",1,3.75,4000,0.515843833563849
90,50,90,"Moderate Elimination",1,3.75,4000,0.397837677970529
50,75,90,"Moderate Elimination",1,3.75,4000,0.725475447485223
75,75,90,"Moderate Elimination",1,3.75,4000,0.868671017698944
90,75,90,"Moderate Elimination",1,3.75,4000,0.718404861399904
50,90,90,"Moderate Elimination",1,3.75,4000,0.0943676605820656
75,90,90,"Moderate Elimination",1,3.75,4000,0.812042368575931
90,90,90,"Moderate Elimination",1,3.75,4000,0.419840341899544
50,50,60,"Aggressive Elimination",1,3.75,4000,0.719366705277935
75,50,60,"Aggressive Elimination",1,3.75,4000,0.693050284171477
90,50,60,"Aggressive Elimination",1,3.75,4000,0.767040143487975
50,75,60,"Aggressive Elimination",1,3.75,4000,0.915871646720916
75,75,60,"Aggressive Elimination",1,3.75,4000,0.623460166621953
90,75,60,"Aggressive Elimination",1,3.75,4000,0.0665552658028901
50,90,60,"Aggressive Elimination",1,3.75,4000,0.0658756399061531
75,90,60,"Aggressive Elimination",1,3.75,4000,0.937285987427458
90,90,60,"Aggressive Elimination",1,3.75,4000,0.708541482919827
50,50,75,"Aggressive Elimination",1,3.75,4000,0.0546660495456308
75,50,75,"Aggressive Elimination",1,3.75,4000,0.987164792604744
90,50,75,"Aggressive Elimination",1,3.75,4000,0.766261419979855
50,75,75,"Aggressive Elimination",1,3.75,4000,0.363101397641003
75,75,75,"Aggressive Elimination",1,3.75,4000,0.581461425172165
90,75,75,"Aggressive Elimination",1,3.75,4000,0.931047093356028
50,90,75,"Aggressive Elimination",1,3.75,4000,0.782221380621195
75,90,75,"Aggressive Elimination",1,3.75,4000,0.112911568721756
90,90,75,"Aggressive Elimination",1,3.75,4000,0.0249713733792305
50,50,90,"Aggressive Elimination",1,3.75,4000,0.0113363226410002
75,50,90,"Aggressive Elimination",1,3.75,4000,0.91682330169715
90,50,90,"Aggressive Elimination",1,3.75,4000,0.910061016213149
50,75,90,"Aggressive Elimination",1,3.75,4000,0.405329212313518
75,75,90,"Aggressive Elimination",1,3.75,4000,0.882658392190933
90,75,90,"Aggressive Elimination",1,3.75,4000,0.959161690669134
50,90,90,"Aggressive Elimination",1,3.75,4000,0.831822923151776
75,90,90,"Aggressive Elimination",1,3.75,4000,0.060206136899069
90,90,90,"Aggressive Elimination",1,3.75,4000,0.576090040849522
50,50,60,"Loose Suppression",0,2.5,5000,0.570636358810589
75,50,60,"Loose Suppression",0,2.5,5000,0.36676490213722
90,50,60,"Loose Suppression",0,2.5,5000,0.701635454781353
50,75,60,"Loose Suppression",0,2.5,5000,0.535344682866707
75,75,60,"Loose Suppression",0,2.5,5000,0.853152066934854
90,75,60,"Loose Suppression",0,2.5,5000,0.160974858095869
50,90,60,"Loose Suppression",0,2.5,5000,0.155366514576599
75,90,60,"Loose Suppression",0,2.5,5000,0.805500584421679
90,90,60,"Loose Suppression",0,2.5,5000,0.455205055885017
50,50,75,"Loose Suppression",0,2.5,5000,0.843475054716691
75,50,75,"Loose Suppression",0,2.5,5000,0.978727587731555
90,50,75,"Loose Suppression",0,2.5,5000,0.269345823908225
50,75,75,"Loose Suppression",0,2.5,5000,0.627980394056067
75,75,75,"Loose Suppression",0,2.5,5000,0.799809246091172
90,75,75,"Loose Suppression",0,2.5,5000,0.0686551947146654
50,90,75,"Loose Suppression",0,2.5,5000,0.687770616961643
75,90,75,"Loose Suppression",0,2.5,5000,0.956385802710429
90,90,75,"Loose Suppression",0,2.5,5000,0.830243287840858
50,50,90,"Loose Suppression",0,2.5,5000,0.833487965865061
75,50,90,"Loose Suppression",0,2.5,5000,0.797802038025111
90,50,90,"Loose Suppression",0,2.5,5000,0.0551953637041152
50,75,90,"Loose Suppression",0,2.5,5000,0.971146424068138
75,75,90,"Loose Suppression",0,2.5,5000,0.0459053290542215
90,75,90,"Loose Suppression",0,2.5,5000,0.170947446255013
50,90,90,"Loose Suppression",0,2.5,5000,0.653764912160113
75,90,90,"Loose Suppression",0,2.5,5000,0.405067873653024
90,90,90,"Loose Suppression",0,2.5,5000,0.830016826977953
50,50,60,"Tight Suppression",0,2.5,5000,0.311990439891815
75,50,60,"Tight Suppression",0,2.5,5000,0.56936811725609
90,50,60,"Tight Suppression",0,2.5,5000,0.721499172970653
50,75,60,"Tight Suppression",0,2.5,5000,0.854758569737896
75,75,60,"Tight Suppression",0,2.5,5000,0.491265259450302
90,75,60,"Tight Suppression",0,2.5,5000,0.737845869502053
50,90,60,"Tight Suppression",0,2.5,5000,0.28736888570711
75,90,60,"Tight Suppression",0,2.5,5000,0.181776621146128
90,90,60,"Tight Suppression",0,2.5,5000,0.81281165452674
50,50,75,"Tight Suppression",0,2.5,5000,0.45282692858018
75,50,75,"Tight Suppression",0,2.5,5000,0.147265064530075
90,50,75,"Tight Suppression",0,2.5,5000,0.81630963855423
50,75,75,"Tight Suppression",0,2.5,5000,0.608098931843415
75,75,75,"Tight Suppression",0,2.5,5000,0.47395654139109
90,75,75,"Tight Suppression",0,2.5,5000,0.522275941679254
50,90,75,"Tight Suppression",0,2.5,5000,0.41601229342632
75,90,75,"Tight Suppression",0,2.5,5000,0.133657730184495
90,90,75,"Tight Suppression",0,2.5,5000,0.343945515807718
50,50,90,"Tight Suppression",0,2.5,5000,0.224712405819446
75,50,90,"Tight Suppression",0,2.5,5000,0.250287630595267
90,50,90,"Tight Suppression",0,2.5,5000,0.648456541122869
50,75,90,"Tight Suppression",0,2.5,5000,0.537903965916485
75,75,90,"Tight Suppression",0,2.5,5000,0.649168559350073
90,75,90,"Tight Suppression",0,2.5,5000,0.737258444307372
50,90,90,"Tight Suppression",0,2.5,5000,0.00866214116103947
75,90,90,"Tight Suppression",0,2.5,5000,0.425085391150787
90,90,90,"Tight Suppression",0,2.5,5000,0.497877473477274
50,50,60,"Moderate Elimination",0,2.5,5000,0.644918559119105
75,50,60,"Moderate Elimination",0,2.5,5000,0.834481315221637
90,50,60,"Moderate Elimination",0,2.5,5000,0.0495118589606136
50,75,60,"Moderate Elimination",0,2.5,5000,0.258689552312717
75,75,60,"Moderate Elimination",0,2.5,5000,0.728437777375802
90,75,60,"Moderate Elimination",0,2.5,5000,0.238644520752132
50,90,60,"Moderate Elimination",0,2.5,5000,0.640000999672338
75,90,60,"Moderate Elimination",0,2.5,5000,0.525798234855756
90,90,60,"Moderate Elimination",0,2.5,5000,0.0802403278648853
50,50,75,"Moderate Elimination",0,2.5,5000,0.473266629967839
75,50,75,"Moderate Elimination",0,2.5,5000,0.798745802370831
90,50,75,"Moderate Elimination",0,2.5,5000,0.728653479600325
50,75,75,"Moderate Elimination",0,2.5,5000,0.681428021518514
75,75,75,"Moderate Elimination",0,2.5,5000,0.237979347351938
90,75,75,"Moderate Elimination",0,2.5,5000,0.4484279952012
50,90,75,"Moderate Elimination",0,2.5,5000,0.836367910960689
75,90,75,"Moderate Elimination",0,2.5,5000,0.310002515558153
90,90,75,"Moderate Elimination",0,2.5,5000,0.439750054851174
50,50,90,"Moderate Elimination",0,2.5,5000,0.76564019266516
75,50,90,"Moderate Elimination",0,2.5,5000,0.680419194046408
90,50,90,"Moderate Elimination",0,2.5,5000,0.269236487103626
50,75,90,"Moderate Elimination",0,2.5,5000,0.192615129519254
75,75,90,"Moderate Elimination",0,2.5,5000,0.681566187413409
90,75,90,"Moderate Elimination",0,2.5,5000,0.484907800098881
50,90,90,"Moderate Elimination",0,2.5,5000,0.894879479426891
75,90,90,"Moderate Elimination",0,2.5,5000,0.597062125103548
90,90,90,"Moderate Elimination",0,2.5,5000,0.690034806262702
50,50,60,"Aggressive Elimination",0,2.5,5000,0.769364161184058
75,50,60,"Aggressive Elimination",0,2.5,5000,0.237908303970471
90,50,60,"Aggressive Elimination",0,2.5,5000,0.949038548860699
50,75,60,"Aggressive Elimination",0,2.5,5000,0.282876654528081
75,75,60,"Aggressive Elimination",0,2.5,5000,0.356991091975942
90,75,60,"Aggressive Elimination",0,2.5,5000,0.795534343691543
50,90,60,"Aggressive Elimination",0,2.5,5000,0.951302644796669
75,90,60,"Aggressive Elimination",0,2.5,5000,0.0221190443262458
90,90,60,"Aggressive Elimination",0,2.5,5000,0.423893278930336
50,50,75,"Aggressive Elimination",0,2.5,5000,0.115294485120103
75,50,75,"Aggressive Elimination",0,2.5,5000,0.42085142666474
90,50,75,"Aggressive Elimination",0,2.5,5000,0.421490764245391
50,75,75,"Aggressive Elimination",0,2.5,5000,0.34619125444442
75,75,75,"Aggressive Elimination",0,2.5,5000,0.998296608915552
90,75,75,"Aggressive Elimination",0,2.5,5000,0.865151180885732
50,90,75,"Aggressive Elimination",0,2.5,5000,0.568859334802255
75,90,75,"Aggressive Elimination",0,2.5,5000,0.722813667263836
90,90,75,"Aggressive Elimination",0,2.5,5000,0.459676863625646
50,50,90,"Aggressive Elimination",0,2.5,5000,0.815715462900698
75,50,90,"Aggressive Elimination",0,2.5,5000,0.330896555678919
90,50,90,"Aggressive Elimination",0,2.5,5000,0.0583505772519857
50,75,90,"Aggressive Elimination",0,2.5,5000,0.945637824479491
75,75,90,"Aggressive Elimination",0,2.5,5000,0.843112176051363
90,75,90,"Aggressive Elimination",0,2.5,5000,0.643502502003685
50,90,90,"Aggressive Elimination",0,2.5,5000,0.251986586954445
75,90,90,"Aggressive Elimination",0,2.5,5000,0.718421741621569
90,90,90,"Aggressive Elimination",0,2.5,5000,0.435285073472187
50,50,60,"Loose Suppression",1,2.5,5000,0.776347450679168
75,50,60,"Loose Suppression",1,2.5,5000,0.162741262931377
90,50,60,"Loose Suppression",1,2.5,5000,0.595269919838756
50,75,60,"Loose Suppression",1,2.5,5000,0.0229797963984311
75,75,60,"Loose Suppression",1,2.5,5000,0.903593761380762
90,75,60,"Loose Suppression",1,2.5,5000,0.60050365398638
50,90,60,"Loose Suppression",1,2.5,5000,0.669481823919341
75,90,60,"Loose Suppression",1,2.5,5000,0.761577496072277
90,90,60,"Loose Suppression",1,2.5,5000,0.612162722274661
50,50,75,"Loose Suppression",1,2.5,5000,0.923821553820744
75,50,75,"Loose Suppression",1,2.5,5000,0.87542785028927
90,50,75,"Loose Suppression",1,2.5,5000,0.966988963307813
50,75,75,"Loose Suppression",1,2.5,5000,0.756130861584097
75,75,75,"Loose Suppression",1,2.5,5000,0.561847345670685
90,75,75,"Loose Suppression",1,2.5,5000,0.600297872675583
50,90,75,"Loose Suppression",1,2.5,5000,0.33399920980446
75,90,75,"Loose Suppression",1,2.5,5000,0.423490708461031
90,90,75,"Loose Suppression",1,2.5,5000,0.389501035679132
50,50,90,"Loose Suppression",1,2.5,5000,0.915990935871378
75,50,90,"Loose Suppression",1,2.5,5000,0.278020559344441
90,50,90,"Loose Suppression",1,2.5,5000,0.0213622970040888
50,75,90,"Loose Suppression",1,2.5,5000,0.416145948227495
75,75,90,"Loose Suppression",1,2.5,5000,0.246327982516959
90,75,90,"Loose Suppression",1,2.5,5000,0.0101809534244239
50,90,90,"Loose Suppression",1,2.5,5000,0.945445463992655
75,90,90,"Loose Suppression",1,2.5,5000,0.480689627351239
90,90,90,"Loose Suppression",1,2.5,5000,0.708395587513223
50,50,60,"Tight Suppression",1,2.5,5000,0.461974896257743
75,50,60,"Tight Suppression",1,2.5,5000,0.726947066839784
90,50,60,"Tight Suppression",1,2.5,5000,0.901384211843833
50,75,60,"Tight Suppression",1,2.5,5000,0.894887523958459
75,75,60,"Tight Suppression",1,2.5,5000,0.832698410609737
90,75,60,"Tight Suppression",1,2.5,5000,0.177471871720627
50,90,60,"Tight Suppression",1,2.5,5000,0.0285443647298962
75,90,60,"Tight Suppression",1,2.5,5000,0.0869478334207088
90,90,60,"Tight Suppression",1,2.5,5000,0.51350937737152
50,50,75,"Tight Suppression",1,2.5,5000,0.299961092183366
75,50,75,"Tight Suppression",1,2.5,5000,0.380753340898082
90,50,75,"Tight Suppression",1,2.5,5000,0.584553746506572
50,75,75,"Tight Suppression",1,2.5,5000,0.428223985014483
75,75,75,"Tight Suppression",1,2.5,5000,0.155338388169184
90,75,75,"Tight Suppression",1,2.5,5000,0.249544490361586
50,90,75,"Tight Suppression",1,2.5,5000,0.436208778992295
75,90,75,"Tight Suppression",1,2.5,5000,0.192035859916359
90,90,75,"Tight Suppression",1,2.5,5000,0.469802576582879
50,50,90,"Tight Suppression",1,2.5,5000,0.28300154209137
75,50,90,"Tight Suppression",1,2.5,5000,0.454173245700076
90,50,90,"Tight Suppression",1,2.5,5000,0.435109963873401
50,75,90,"Tight Suppression",1,2.5,5000,0.703637073514983
75,75,90,"Tight Suppression",1,2.5,5000,0.922684567049146
90,75,90,"Tight Suppression",1,2.5,5000,0.615562898805365
50,90,90,"Tight Suppression",1,2.5,5000,0.970358970575035
75,90,90,"Tight Suppression",1,2.5,5000,0.415488387458026
90,90,90,"Tight Suppression",1,2.5,5000,0.388366476865485
50,50,60,"Moderate Elimination",1,2.5,5000,0.250943957362324
75,50,60,"Moderate Elimination",1,2.5,5000,0.995547707658261
90,50,60,"Moderate Elimination",1,2.5,5000,0.00456340215168893
50,75,60,"Moderate Elimination",1,2.5,5000,0.639638963388279
75,75,60,"Moderate Elimination",1,2.5,5000,0.0963926857803017
90,75,60,"Moderate Elimination",1,2.5,5000,0.257100321352482
50,90,60,"Moderate Elimination",1,2.5,5000,0.0371744909789413
75,90,60,"Moderate Elimination",1,2.5,5000,0.244381141616032
90,90,60,"Moderate Elimination",1,2.5,5000,0.904131876071915
50,50,75,"Moderate Elimination",1,2.5,5000,0.819903163006529
75,50,75,"Moderate Elimination",1,2.5,5000,0.539845798397437
90,50,75,"Moderate Elimination",1,2.5,5000,0.03507019742392
50,75,75,"Moderate Elimination",1,2.5,5000,0.645150011172518
75,75,75,"Moderate Elimination",1,2.5,5000,0.912917410256341
90,75,75,"Moderate Elimination",1,2.5,5000,0.343215804314241
50,90,75,"Moderate Elimination",1,2.5,5000,0.0317422265652567
75,90,75,"Moderate Elimination",1,2.5,5000,0.55474747880362
90,90,75,"Moderate Elimination",1,2.5,5000,0.0776527631096542
50,50,90,"Moderate Elimination",1,2.5,5000,0.462253920035437
75,50,90,"Moderate Elimination",1,2.5,5000,0.682243879185989
90,50,90,"Moderate Elimination",1,2.5,5000,0.86833002534695
50,75,90,"Moderate Elimination",1,2.5,5000,0.0426943053025752
75,75,90,"Moderate Elimination",1,2.5,5000,0.52995769539848
90,75,90,"Moderate Elimination",1,2.5,5000,0.984597983071581
50,90,90,"Moderate Elimination",1,2.5,5000,0.91070606186986
75,90,90,"Moderate Elimination",1,2.5,5000,0.498428012942895
90,90,90,"Moderate Elimination",1,2.5,5000,0.9465324615594
50,50,60,"Aggressive Elimination",1,2.5,5000,0.203523375792429
75,50,60,"Aggressive Elimination",1,2.5,5000,0.266220941208303
90,50,60,"Aggressive Elimination",1,2.5,5000,0.523951338836923
50,75,60,"Aggressive Elimination",1,2.5,5000,0.632364636287093
75,75,60,"Aggressive Elimination",1,2.5,5000,0.461739981546998
90,75,60,"Aggressive Elimination",1,2.5,5000,0.330852182116359
50,90,60,"Aggressive Elimination",1,2.5,5000,0.464846575865522
75,90,60,"Aggressive Elimination",1,2.5,5000,0.143999234773219
90,90,60,"Aggressive Elimination",1,2.5,5000,0.803723635384813
50,50,75,"Aggressive Elimination",1,2.5,5000,0.579981547780335
75,50,75,"Aggressive Elimination",1,2.5,5000,0.415264246286824
90,50,75,"Aggressive Elimination",1,2.5,5000,0.49797527352348
50,75,75,"Aggressive Elimination",1,2.5,5000,0.154744279570878
75,75,75,"Aggressive Elimination",1,2.5,5000,0.653239899082109
90,75,75,"Aggressive Elimination",1,2.5,5000,0.458345856750384
50,90,75,"Aggressive Elimination",1,2.5,5000,0.360052877804264
75,90,75,"Aggressive Elimination",1,2.5,5000,0.834598800400272
90,90,75,"Aggressive Elimination",1,2.5,5000,0.106177774490789
50,50,90,"Aggressive Elimination",1,2.5,5000,0.178910204442218
75,50,90,"Aggressive Elimination",1,2.5,5000,0.419253074331209
90,50,90,"Aggressive Elimination",1,2.5,5000,0.193368736421689
50,75,90,"Aggressive Elimination",1,2.5,5000,0.779783894075081
75,75,90,"Aggressive Elimination",1,2.5,5000,0.0190644802059978
90,75,90,"Aggressive Elimination",1,2.5,5000,0.0986062921583652
50,90,90,"Aggressive Elimination",1,2.5,5000,0.797388223465532
75,90,90,"Aggressive Elimination",1,2.5,5000,0.33834932744503
90,90,90,"Aggressive Elimination",1,2.5,5000,0.134976751869544
50,50,60,"Loose Suppression",0,3.125,5000,0.24598238337785
75,50,60,"Loose Suppression",0,3.125,5000,0.289193748263642
90,50,60,"Loose Suppression",0,3.125,5000,0.275443813530728
50,75,60,"Loose Suppression",0,3.125,5000,0.444842293858528
75,75,60,"Loose Suppression",0,3.125,5000,0.0853813230060041
90,75,60,"Loose Suppression",0,3.125,5000,0.538460466777906
50,90,60,"Loose Suppression",0,3.125,5000,0.958754253108054
75,90,60,"Loose Suppression",0,3.125,5000,0.663340048864484
90,90,60,"Loose Suppression",0,3.125,5000,0.581117011141032
50,50,75,"Loose Suppression",0,3.125,5000,0.913611892610788
75,50,75,"Loose Suppression",0,3.125,5000,0.512441329890862
90,50,75,"Loose Suppression",0,3.125,5000,0.423218040727079
50,75,75,"Loose Suppression",0,3.125,5000,0.158774542622268
75,75,75,"Loose Suppression",0,3.125,5000,0.250059140613303
90,75,75,"Loose Suppression",0,3.125,5000,0.46086158324033
50,90,75,"Loose Suppression",0,3.125,5000,0.883254792541265
75,90,75,"Loose Suppression",0,3.125,5000,0.972303281771019
90,90,75,"Loose Suppression",0,3.125,5000,0.126987266354263
50,50,90,"Loose Suppression",0,3.125,5000,0.306798697216436
75,50,90,"Loose Suppression",0,3.125,5000,0.245824849000201
90,50,90,"Loose Suppression",0,3.125,5000,0.261568859452382
50,75,90,"Loose Suppression",0,3.125,5000,0.249724747613072
75,75,90,"Loose Suppression",0,3.125,5000,0.565057806437835
