"v1trans","v2trans","vUptake","strategy","relax","R0","timeHorizon","effect","HALY"
75,90,75,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-409.836539020762
90,90,75,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-523.806818015873
50,50,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-251.776020228863
75,50,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-685.787403676659
90,50,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-430.103890551254
50,75,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-41.2260985001922
75,75,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",191.165747400373
90,75,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-270.184700796381
50,90,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-387.334922980517
75,90,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-387.405109079555
90,90,90,"Loose Suppression",0,3.75,"Y1","Road Traffic Injuries",-215.896496968344
50,50,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-118.28612764366
75,50,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-273.807806614786
90,50,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-666.252855630592
50,75,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-783.257286949083
75,75,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-214.264422142878
90,75,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-193.731347750872
50,90,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-360.97529665567
75,90,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-5.10902372188871
90,90,60,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-119.314550608397
50,50,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-235.27375604026
75,50,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-448.27385940589
90,50,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-367.818379495293
50,75,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-399.503860808909
75,75,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-234.571118559688
90,75,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-312.06133258529
50,90,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-121.093857288361
75,90,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",146.318313246593
90,90,75,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-769.437227817252
50,50,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-678.676094347611
75,50,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",103.607578016818
90,50,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-252.034770976752
50,75,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-325.568559532985
75,75,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-781.217609951273
90,75,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-629.956158995628
50,90,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",59.3733068555593
75,90,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",-348.056286526844
90,90,90,"Tight Suppression",0,3.75,"Y1","Road Traffic Injuries",51.7057111021131
50,50,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-486.633604811505
75,50,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-419.242554297671
90,50,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-696.927864290774
50,75,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-221.641214517877
75,75,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-755.894277431071
90,75,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-731.277676485479
50,90,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-491.503707552329
75,90,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-602.931581623852
90,90,60,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-322.751971613616
50,50,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-583.097960287705
75,50,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-451.114881969988
90,50,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-467.933935066685
50,75,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-676.405389746651
75,75,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",98.6043715849518
90,75,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-439.082823647186
50,90,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-481.825084378943
75,90,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-145.491083571687
90,90,75,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-126.803413452581
50,50,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-646.544857602566
75,50,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-685.375121142715
90,50,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-149.265700206161
50,75,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-536.083164112642
75,75,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-25.119783077389
90,75,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-634.213607711717
50,90,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-584.545448608696
75,90,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-727.92246514
90,90,90,"Moderate Elimination",0,3.75,"Y1","Road Traffic Injuries",-686.029915185645
50,50,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-374.304505018517
75,50,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-539.982944214717
90,50,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-36.5929994266481
50,75,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-56.9944041315467
75,75,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-620.391611428931
90,75,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-28.6081938073039
50,90,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",36.65801002644
75,90,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-26.7272090539337
90,90,60,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-208.62498129718
50,50,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-456.545322854072
75,50,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",148.641393566504
90,50,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-657.849298045039
50,75,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",21.8703784514218
75,75,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-634.199836943299
90,75,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-53.5945230629296
50,90,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-456.258188886568
75,90,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-618.757152184844
90,90,75,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-506.43357699737
50,50,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",146.871952153742
75,50,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-12.7531794831157
90,50,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-272.876392537728
50,75,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-105.772351566702
75,75,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-448.1547805015
90,75,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-360.571489389986
50,90,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-390.028488077223
75,90,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-378.58556509018
90,90,90,"Aggressive Elimination",0,3.75,"Y1","Road Traffic Injuries",-89.9796485435218
50,50,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",58.3989418111741
75,50,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-92.9087025113404
90,50,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-734.890310512856
50,75,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",114.894517976791
75,75,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-779.149233782664
90,75,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-135.659311618656
50,90,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-36.7401628289372
75,90,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-478.14079253003
90,90,60,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-657.23624471575
50,50,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-690.964109683409
75,50,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-334.502716036514
90,50,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-478.995705209673
50,75,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",74.4990939740091
75,75,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-401.905275136232
90,75,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-471.717977616936
50,90,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-547.386881383136
75,90,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-286.466601025313
90,90,75,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-475.445764325559
50,50,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-127.861716039479
75,50,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-525.558941951022
90,50,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",99.9202547129243
50,75,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-463.059698417783
75,75,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-225.528541207314
90,75,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-260.897149052471
50,90,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-447.169977193698
75,90,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-424.125466449186
90,90,90,"Loose Suppression",1,3.75,"Y1","Road Traffic Injuries",-305.217810394242
50,50,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-569.218905596063
75,50,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-632.715106895193
90,50,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-399.967190297321
50,75,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-667.19534592703
75,75,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-663.154892809689
90,75,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-99.9422126449645
50,90,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-404.948152787983
75,90,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",137.190786004066
90,90,60,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",14.9553926195949
50,50,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-567.887778114527
75,50,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-672.94494942762
90,50,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-224.529769690707
50,75,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-532.699360698462
75,75,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-534.73284393549
90,75,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-243.098426330835
50,90,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-465.174072608352
75,90,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-412.990492256358
90,90,75,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",182.014218578115
50,50,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-317.885499401018
75,50,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-663.156513078138
90,50,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",184.124020906165
50,75,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-141.667553642765
75,75,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-620.49687136896
90,75,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-264.012088952586
50,90,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-507.254640525207
75,90,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",-441.866976860911
90,90,90,"Tight Suppression",1,3.75,"Y1","Road Traffic Injuries",178.426589397713
50,50,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-16.6993049904705
75,50,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-471.675299061462
90,50,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-144.998285407201
50,75,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-676.467234222218
75,75,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-765.312189422548
90,75,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-587.002564407885
50,90,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-501.758802169934
75,90,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-704.946631751955
90,90,60,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-620.972043089569
50,50,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-411.756174592301
75,50,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-593.125162366778
90,50,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-217.299875291064
50,75,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-207.560183200985
75,75,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-707.481217989698
90,75,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-397.740718629211
50,90,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-14.6743459161371
75,90,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",76.2797955423593
90,90,75,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",136.764447018504
50,50,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-406.420838506892
75,50,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",146.278515039012
90,50,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-123.189966613427
50,75,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",189.015575731173
75,75,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-139.911767980084
90,75,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-401.197830401361
50,90,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-639.804343879223
75,90,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-447.079591173679
90,90,90,"Moderate Elimination",1,3.75,"Y1","Road Traffic Injuries",-674.388492433354
50,50,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-234.592032572255
75,50,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-701.106205303222
90,50,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-758.733367966488
50,75,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-421.440884424374
75,75,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-261.124712834135
90,75,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",161.351456586271
50,90,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-128.528839629144
75,90,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",157.625040085986
90,90,60,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-685.850836522877
50,50,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",154.035714501515
75,50,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-550.94608287327
90,50,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",179.179317131638
50,75,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-289.850599318743
75,75,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-787.808483187109
90,75,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-756.989268306643
50,90,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-438.748544733971
75,90,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-582.367364969105
90,90,75,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-634.521389333531
50,50,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-591.98745964095
75,50,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-675.299117527902
90,50,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-584.531980752945
50,75,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",45.6517849117517
75,75,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",9.36971353366967
90,75,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",184.177594538778
50,90,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",20.8543539512902
75,90,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",163.358196429908
90,90,90,"Aggressive Elimination",1,3.75,"Y1","Road Traffic Injuries",-38.1568555720151
50,50,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-260.205062292516
75,50,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-236.128741130233
90,50,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",80.4403934627771
50,75,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-757.4619110208
75,75,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-663.166473340243
90,75,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-715.546176955104
50,90,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-568.8712796662
75,90,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-261.443864041939
90,90,60,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-239.860526937991
50,50,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-404.375989409164
75,50,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-57.314331131056
90,50,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-273.469557473436
50,75,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",150.872677378356
75,75,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-124.798338580877
90,75,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-387.891226401553
50,90,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-723.732746625319
75,90,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-673.752295039594
90,90,75,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-621.197600103915
50,50,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-530.6135406252
75,50,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-71.2515923194588
90,50,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",150.025245547295
50,75,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",111.971274064854
75,75,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",129.542458849028
90,75,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-279.345493717119
50,90,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-62.9165137186647
75,90,90,"Loose Suppression",0,2.5,"LT","Road Traffic Injuries",-744.264078047127
